asset,time,AdrActCnt,HashRate,PriceUSD,SplyCur,TxTfrCnt
btc,2015-03-05T00:00:00.000000000Z,249736,306331.467314693,276.268809175921,13908439.77168859,247730
btc,2015-03-06T00:00:00.000000000Z,235826,343462.554261929,273.31811484512,13912139.77168859,234277
btc,2015-03-07T00:00:00.000000000Z,254894,324897.010788311,276.403357393337,13915639.77168859,285293
btc,2015-03-08T00:00:00.000000000Z,276241,363358.067705216,275.338033898305,13919539.77168859,299712
btc,2015-03-09T00:00:00.000000000Z,260611,339499.662403796,290.130059029807,13923139.77152479,277991
btc,2015-03-10T00:00:00.000000000Z,242733,358360.754759563,292.320383109293,13926939.77152479,240248
btc,2015-03-11T00:00:00.000000000Z,259958,363076.027848504,296.693329339568,13930789.77152479,250384
btc,2015-03-12T00:00:00.000000000Z,237787,308850.387325676,295.800344827586,13934064.77152479,221830
btc,2015-03-13T00:00:00.000000000Z,243732,344214.935492738,285.911026300409,13937714.77152479,252537
btc,2015-03-14T00:00:00.000000000Z,261423,308850.387325676,283.608306253653,13940989.77152479,288279
btc,2015-03-15T00:00:00.000000000Z,254579,337142.025859325,287.270142022209,13944564.77136099,285205
btc,2015-03-16T00:00:00.000000000Z,260952,327711.479681442,291.392118059614,13948039.77136099,278744
btc,2015-03-17T00:00:00.000000000Z,226597,301777.477692263,285.248396551724,13951239.77136098,247251
btc,2015-03-18T00:00:00.000000000Z,251725,360718.391304033,257.286160140269,13955064.77136098,242198
btc,2015-03-19T00:00:00.000000000Z,261205,322996.2065925,262.092947983635,13958489.77136098,257563
btc,2015-03-20T00:00:00.000000000Z,236693,320638.57004803,262.966492109877,13961889.77136098,266680
btc,2015-03-21T00:00:00.000000000Z,251472,356003.118215092,261.18429748685,13965664.77136098,295663
btc,2015-03-22T00:00:00.000000000Z,271887,334537.327428476,268.899415838691,13969214.77136098,292557
btc,2015-03-23T00:00:00.000000000Z,255115,336739.588444724,266.777992986558,13972839.77136098,282672
btc,2015-03-24T00:00:00.000000000Z,220798,401765.164144395,246.835082992402,13977164.77136098,224631
btc,2015-03-25T00:00:00.000000000Z,226737,376219.402262381,246.719136762127,13981214.77136098,237501
btc,2015-03-26T00:00:00.000000000Z,232228,343706.614412546,249.532993571011,13984914.77136098,248695
btc,2015-03-27T00:00:00.000000000Z,229847,397120.480165847,247.378898305085,13989189.77136098,244302
btc,2015-03-28T00:00:00.000000000Z,237409,343706.614412546,253.23161396844,13992889.77136098,258409
btc,2015-03-29T00:00:00.000000000Z,283051,355318.324358916,242.967614260666,13996714.77136098,309942
btc,2015-03-30T00:00:00.000000000Z,256087,329772.562476902,248.336934541204,14000264.77136098,266776
btc,2015-03-31T00:00:00.000000000Z,266605,348351.298391094,244.712485680888,14004014.77136098,289277
btc,2015-04-01T00:00:00.000000000Z,274206,306549.142584163,247.185819403857,14007314.77136098,294956
btc,2015-04-02T00:00:00.000000000Z,249771,385508.770219477,253.630070426651,14011464.77136098,266464
btc,2015-04-03T00:00:00.000000000Z,240801,339061.930433998,254.83316364699,14015114.77136098,259265
btc,2015-04-04T00:00:00.000000000Z,243687,355318.324358916,253.945848626534,14018939.77095148,273872
btc,2015-04-05T00:00:00.000000000Z,271639,361069.996691013,261.112136177674,14022639.77095148,310494
btc,2015-04-06T00:00:00.000000000Z,242694,309707.170078885,256.367386908241,14025789.77095148,264831
btc,2015-04-07T00:00:00.000000000Z,269775,373614.998825321,254.831898012858,14029589.77095148,278717
btc,2015-04-08T00:00:00.000000000Z,253258,307249.17666556,245.825210403273,14032714.77095148,267992
btc,2015-04-09T00:00:00.000000000Z,250608,326913.123972156,243.860636177674,14036039.77095148,274038
btc,2015-04-10T00:00:00.000000000Z,250196,373614.998825321,235.871900642899,14039839.77095148,267122
btc,2015-04-11T00:00:00.000000000Z,270860,344119.077865427,237.40906779661,14043339.77095148,309574
btc,2015-04-12T00:00:00.000000000Z,254516,314623.156905534,237.141042372881,14046539.77095148,272296
btc,2015-04-13T00:00:00.000000000Z,276787,383446.972478619,225.505635885447,14050439.77095148,294120
btc,2015-04-14T00:00:00.000000000Z,255342,366241.018585348,219.757236703682,14054164.77090148,269950
btc,2015-04-15T00:00:00.000000000Z,227570,299875.196425587,223.313907948568,14057214.77090148,242765
btc,2015-04-16T00:00:00.000000000Z,225691,339203.091038779,228.493815312683,14060664.77090148,234806
btc,2015-04-17T00:00:00.000000000Z,228675,309707.170078885,222.785060198714,14063814.77090148,250752
btc,2015-04-18T00:00:00.000000000Z,250243,358867.038345374,223.398044126242,14067464.77090148,291656
btc,2015-04-19T00:00:00.000000000Z,276814,351846.074225004,223.284135300994,14071089.77090148,298944
btc,2015-04-20T00:00:00.000000000Z,245521,364477.035874265,224.894903565167,14074939.77090148,279618
btc,2015-04-21T00:00:00.000000000Z,243752,362110.301875082,234.939356516657,14078764.77090148,247181
btc,2015-04-22T00:00:00.000000000Z,265898,359743.567875898,233.822418760958,14082564.77090148,280552
btc,2015-04-23T00:00:00.000000000Z,264221,307675.41989386,235.933293687902,14085814.77090148,278603
btc,2015-04-24T00:00:00.000000000Z,252037,293475.015898758,231.458592343659,14088914.77090148,255085
btc,2015-04-25T00:00:00.000000000Z,268305,385777.641866917,226.445992986558,14092989.77090148,307494
btc,2015-04-26T00:00:00.000000000Z,275889,340809.69588243,220.503406779661,14096589.77089602,299574
btc,2015-04-27T00:00:00.000000000Z,253708,324242.557888145,227.325990356517,14100014.77089602,270272
btc,2015-04-28T00:00:00.000000000Z,255162,362110.301875082,225.549368790181,14103839.77089602,265331
btc,2015-04-29T00:00:00.000000000Z,261510,300575.217896309,225.66928842782,14107014.77089602,280786
btc,2015-04-30T00:00:00.000000000Z,240159,317142.355890594,236.327976037405,14110364.77089602,252820
btc,2015-05-01T00:00:00.000000000Z,225580,350276.631879164,232.746582700175,14114064.77089602,244741
btc,2015-05-02T00:00:00.000000000Z,264029,347909.89787998,235.540077147867,14117739.77089602,310102
btc,2015-05-03T00:00:00.000000000Z,247646,333776.412541361,240.464248977206,14121264.77089602,266901
btc,2015-05-04T00:00:00.000000000Z,255868,303150.868676707,238.976661309176,14124464.77089602,256420
btc,2015-05-05T00:00:00.000000000Z,263807,364728.388876663,236.02338340152,14128314.77089602,276297
btc,2015-05-06T00:00:00.000000000Z,270868,381306.952007421,229.481219300429,14132339.77089602,281038
btc,2015-05-07T00:00:00.000000000Z,259340,333939.628776685,237.130687317358,14135864.77089602,276282
btc,2015-05-08T00:00:00.000000000Z,298182,355254.924230516,244.383472822911,14139614.77089602,333838
btc,2015-05-09T00:00:00.000000000Z,235324,305519.234838243,242.705950029223,14142839.77089602,243692
btc,2015-05-10T00:00:00.000000000Z,267176,305519.234838243,240.731483927528,14146064.77069602,284723
btc,2015-05-11T00:00:00.000000000Z,262404,374201.85352281,242.24983722969,14150014.77069602,283899
btc,2015-05-12T00:00:00.000000000Z,273959,355254.924230516,242.209092051432,14153764.77069602,278645
btc,2015-05-13T00:00:00.000000000Z,252379,383675.318168957,236.550265926359,14157814.77069602,277269
btc,2015-05-14T00:00:00.000000000Z,241337,364728.388876663,236.948916715371,14161664.77069602,251264
btc,2015-05-15T00:00:00.000000000Z,242013,348149.825745906,237.484502337814,14165339.77069602,260248
btc,2015-05-16T00:00:00.000000000Z,259761,312624.333322854,235.812134424313,14168639.77069602,298442
btc,2015-05-17T00:00:00.000000000Z,263667,410256.527852824,236.963682933957,14172914.77069602,282866
btc,2015-05-18T00:00:00.000000000Z,239338,349377.602526406,232.88384961543,14176514.77069602,255312
btc,2015-05-19T00:00:00.000000000Z,258201,315410.335614117,231.974446814728,14179764.77069602,272345
btc,2015-05-20T00:00:00.000000000Z,251166,351803.835877284,234.190306253653,14183389.77059602,264496
btc,2015-05-21T00:00:00.000000000Z,236381,376066.169386062,235.553821741672,14187264.77049602,253446
btc,2015-05-22T00:00:00.000000000Z,248185,334820.202421139,240.323203682057,14190714.77049602,277683
btc,2015-05-23T00:00:00.000000000Z,222628,271738.135298316,238.963281706604,14193514.77049602,253780
btc,2015-05-24T00:00:00.000000000Z,282015,354230.069228162,240.711758328463,14197164.77039602,344513
btc,2015-05-25T00:00:00.000000000Z,262222,342098.902473773,237.003543249562,14200689.77039602,299535
btc,2015-05-26T00:00:00.000000000Z,274566,349377.602526406,236.796261250731,14204289.77039602,292414
btc,2015-05-27T00:00:00.000000000Z,258192,334820.202421139,237.203596434833,14207739.77039602,259052
btc,2015-05-28T00:00:00.000000000Z,255987,320262.802315872,236.956881940386,14211039.77039602,269081
btc,2015-05-29T00:00:00.000000000Z,301378,373639.936035185,236.646526592636,14214889.76889602,327250
btc,2015-05-30T00:00:00.000000000Z,302015,329967.735719384,232.788770017534,14218289.76889602,354929
btc,2015-05-31T00:00:00.000000000Z,294212,356781.94209336,229.45054792519,14221989.76889602,314757
btc,2015-06-01T00:00:00.000000000Z,316894,312271.265830991,223.282701928697,14225289.76889602,335618
btc,2015-06-02T00:00:00.000000000Z,299987,354853.71117158,225.320800993571,14229039.76889602,313246
btc,2015-06-03T00:00:00.000000000Z,295631,335928.179909096,225.213063413209,14232589.76889602,320301
btc,2015-06-04T00:00:00.000000000Z,270650,333562.488501286,223.54007685564,14236114.76889602,281951
btc,2015-06-05T00:00:00.000000000Z,261364,326465.414277854,224.731071887785,14239564.76884602,276888
btc,2015-06-06T00:00:00.000000000Z,271268,421093.070590275,225.160513150205,14244014.76884602,311735
btc,2015-06-07T00:00:00.000000000Z,255838,352488.01976377,223.411685856225,14247739.76884602,277754
btc,2015-06-08T00:00:00.000000000Z,252632,371413.551026254,228.774291350088,14251664.76884602,265789
btc,2015-06-09T00:00:00.000000000Z,287564,357219.402579391,229.370529514904,14255439.76884601,283659
btc,2015-06-10T00:00:00.000000000Z,354081,399801.847919981,228.588487434249,14259664.768846,354967
btc,2015-06-11T00:00:00.000000000Z,281625,319368.340054422,229.584411747516,14263039.76835459,289140
btc,2015-06-12T00:00:00.000000000Z,296611,335928.179909096,229.811218510228,14266589.76834858,327119
btc,2015-06-13T00:00:00.000000000Z,282673,376144.933841875,233.015344535359,14270564.76834857,314882
btc,2015-06-14T00:00:00.000000000Z,292633,361934.276712658,232.507108708358,14274264.76834857,321423
btc,2015-06-15T00:00:00.000000000Z,318865,355711.957090776,236.7909628872,14277864.76834857,358704
btc,2015-06-16T00:00:00.000000000Z,276646,291486.187060497,251.432676797195,14280814.76834857,415671
btc,2015-06-17T00:00:00.000000000Z,322275,390295.064030157,247.969317650497,14284764.76802097,345454
btc,2015-06-18T00:00:00.000000000Z,287336,385354.620181674,249.012479544126,14288664.76802095,473644
btc,2015-06-19T00:00:00.000000000Z,291461,363122.6228635,244.803484219755,14292339.76801545,399983
btc,2015-06-20T00:00:00.000000000Z,259541,331009.737848361,245.582513150205,14295689.76801544,298222
btc,2015-06-21T00:00:00.000000000Z,279335,306307.518605946,244.300260081824,14298789.76785584,315371
btc,2015-06-22T00:00:00.000000000Z,264629,377943.954408949,247.017892460549,14302614.76763204,461386
btc,2015-06-23T00:00:00.000000000Z,303390,345831.06939381,244.184763296318,14306114.76733197,335364
btc,2015-06-24T00:00:00.000000000Z,267900,385354.620181674,240.451545295149,14310014.76733194,280894
btc,2015-06-25T00:00:00.000000000Z,227584,375473.732484708,242.347857685564,14313814.76733189,237711
btc,2015-06-26T00:00:00.000000000Z,294363,380414.176333191,242.967997369959,14317664.7673306,314126
